2026-02-03T00:00:03.683+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select u1_0.id,u1_0.created_at,u1_0.name,u1_0.password,u1_0.role,u1_0.username from user u1_0 where u1_0.username=?
2026-02-03T00:19:17.082+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:19:17.085+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:19:17.089+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:19:17.094+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:19:17.097+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:19:17.101+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:19:17.104+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:19:17.107+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:19:17.111+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:19:17.116+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:19:17.119+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:19:17.122+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:19:17.127+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:19:17.130+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:19:17.133+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:19:17.136+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:19:17.139+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:19:17.141+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:19:17.143+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:19:17.146+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:19:17.149+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:19:17.151+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:19:17.154+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:19:17.156+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:19:17.159+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:19:17.162+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:19:17.165+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:19:17.168+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:19:17.172+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:19:17.174+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:19:17.189+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select distinct i1_0.ym from inventory i1_0 order by i1_0.ym desc
2026-02-03T00:19:17.204+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select distinct p1_0.category from product p1_0 where p1_0.category is not null order by p1_0.category
2026-02-03T00:19:54.177+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select distinct i1_0.ym from inventory i1_0 order by i1_0.ym desc
2026-02-03T00:19:54.398+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select i1_0.id,i1_0.added_stock,i1_0.created_at,i1_0.expiry_date,i1_0.initial_stock,i1_0.note,i1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,i1_0.remaining_stock,i1_0.updated_at,i1_0.used_quantity,i1_0.ym from inventory i1_0 join product p1_0 on p1_0.id=i1_0.product_id where i1_0.ym=? order by p1_0.category,p1_0.name
2026-02-03T00:19:54.445+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select i1_0.id,i1_0.added_stock,i1_0.created_at,i1_0.expiry_date,i1_0.initial_stock,i1_0.note,i1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,i1_0.remaining_stock,i1_0.updated_at,i1_0.used_quantity,i1_0.ym from inventory i1_0 join product p1_0 on p1_0.id=i1_0.product_id where i1_0.ym=? order by p1_0.category,p1_0.name
2026-02-03T00:19:54.457+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? order by so1_0.created_at desc
2026-02-03T00:19:54.461+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? order by so1_0.created_at desc
2026-02-03T00:19:54.465+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? order by so1_0.created_at desc
2026-02-03T00:19:54.469+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? order by so1_0.created_at desc
2026-02-03T00:19:54.473+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? order by so1_0.created_at desc
2026-02-03T00:19:54.477+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? order by so1_0.created_at desc
2026-02-03T00:19:54.481+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? order by so1_0.created_at desc
2026-02-03T00:19:54.485+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? order by so1_0.created_at desc
2026-02-03T00:19:54.489+09:00 DEBUG 38304 --- [demo] [http-nio-0.0.0.0-8888-exec-9] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? order by so1_0.created_at desc
